AELEC,FELECCION,EDOCVE,EDONOM,MPIOCVE,MPIONOM,SECCION,TIPOSEC,DEF,DEL,SEXO,EDAD,LN,SV,NV,NS
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,18,3,1,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,19,11,3,8,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,20,7,3,4,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,21,7,1,6,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,22,3,2,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,23,2,1,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,24,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,25,6,2,4,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,26,3,1,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,27,2,0,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,28,6,0,6,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,29,11,3,8,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,30,3,0,3,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,31,7,3,4,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,32,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,33,3,1,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,34,2,1,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,35,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,36,7,4,3,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,37,2,1,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,38,5,1,4,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,39,5,4,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,40,3,2,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,41,7,2,5,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,42,7,4,3,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,43,9,7,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,44,4,1,3,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,45,5,2,3,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,46,4,3,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,47,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,48,4,4,0,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,49,2,0,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,50,3,1,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,51,3,2,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,52,4,3,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,53,6,5,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,54,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,55,2,0,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,56,3,0,3,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,57,3,1,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,58,1,1,0,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,59,3,2,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,60,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,61,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,62,4,3,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,63,5,3,2,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,64,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,65,1,0,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,66,2,1,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,67,4,3,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,68,2,1,1,0
2015,7/6/2015,32,ZACATECAS,1,Apozol,1,M,2,14,0,69,1,0,1,0
